zip_file,image_file,num_items_detected,accuracy
2024-06-02-19.zip,2024-06-02-19-51.jpg,8,0.7643860727548599
2024-06-04-22.zip,2024-06-04-22-36.jpg,8,0.7637192383408546
2024-06-02-19.zip,2024-06-02-19-48.jpg,8,0.7634437531232834
2024-06-02-23.zip,2024-06-02-23-24.jpg,8,0.7625574246048927
2024-06-02-19.zip,2024-06-02-19-43.jpg,8,0.7620624527335167
2024-06-02-20.zip,2024-06-02-20-01.jpg,8,0.7571855075657368
2024-06-02-19.zip,2024-06-02-19-18.jpg,8,0.7558207735419273
2024-06-02-23.zip,2024-06-02-23-19.jpg,8,0.7555302754044533
2024-06-02-19.zip,2024-06-02-19-37.jpg,8,0.7525512762367725
2024-06-02-19.zip,2024-06-02-19-14.jpg,8,0.7507739812135696
2024-06-02-19.zip,2024-06-02-19-49.jpg,8,0.7459999471902847
2024-06-02-19.zip,2024-06-02-19-12.jpg,8,0.7431651875376701
2024-06-02-19.zip,2024-06-02-19-44.jpg,8,0.7412014901638031
2024-06-03-00.zip,2024-06-03-00-29.jpg,8,0.7409791424870491
2024-06-02-14.zip,2024-06-02-14-59.jpg,8,0.7393900826573372
2024-06-02-19.zip,2024-06-02-19-02.jpg,8,0.7365721464157104
2024-06-02-19.zip,2024-06-02-19-39.jpg,8,0.736334778368473
2024-06-02-20.zip,2024-06-02-20-52.jpg,8,0.7329854145646095
2024-06-02-21.zip,2024-06-02-21-30.jpg,8,0.7328738793730736
2024-06-02-18.zip,2024-06-02-18-50.jpg,8,0.7321287617087364
2024-06-02-19.zip,2024-06-02-19-25.jpg,8,0.7310294806957245
2024-06-02-22.zip,2024-06-02-22-21.jpg,8,0.727791965007782
2024-06-02-14.zip,2024-06-02-14-33.jpg,8,0.7199906297028065
2024-06-02-23.zip,2024-06-02-23-20.jpg,8,0.71853381767869
2024-06-02-18.zip,2024-06-02-18-56.jpg,8,0.7096086516976357
2024-06-02-20.zip,2024-06-02-20-57.jpg,8,0.7071521356701851
2024-06-02-23.zip,2024-06-02-23-28.jpg,8,0.7026462629437447
2024-06-02-23.zip,2024-06-02-23-02.jpg,8,0.6990588456392288
2024-06-02-21.zip,2024-06-02-21-08.jpg,8,0.6972786821424961
2024-06-02-23.zip,2024-06-02-23-30.jpg,8,0.6963102668523788
2024-06-02-14.zip,2024-06-02-14-58.jpg,8,0.6938287243247032
2024-06-02-23.zip,2024-06-02-23-23.jpg,8,0.6930198073387146
2024-06-02-23.zip,2024-06-02-23-12.jpg,8,0.6824040338397026
2024-06-02-23.zip,2024-06-02-23-27.jpg,8,0.678586557507515
2024-06-02-23.zip,2024-06-02-23-03.jpg,8,0.6778186671435833
2024-06-02-23.zip,2024-06-02-23-14.jpg,8,0.666477657854557
2024-06-02-22.zip,2024-06-02-22-22.jpg,8,0.664366751909256
2024-06-07-00.zip,2024-06-07-00-46.jpg,8,0.6103747226297855
2024-07-20-02.zip,2024-07-20-02-54.jpg,7,0.8528180548122951
2024-06-02-20.zip,2024-06-02-20-22.jpg,7,0.8487437111990792
2024-06-02-20.zip,2024-06-02-20-11.jpg,7,0.8481142776353019
2024-06-02-20.zip,2024-06-02-20-20.jpg,7,0.847138524055481
2024-06-02-20.zip,2024-06-02-20-08.jpg,7,0.8442232097898211
2024-06-02-20.zip,2024-06-02-20-18.jpg,7,0.8430087310927254
2024-06-02-20.zip,2024-06-02-20-28.jpg,7,0.8418700184140887
2024-06-02-20.zip,2024-06-02-20-21.jpg,7,0.8408562966755458
2024-06-02-20.zip,2024-06-02-20-29.jpg,7,0.8403528588158744
2024-06-02-20.zip,2024-06-02-20-30.jpg,7,0.8366567662784031
2024-06-02-20.zip,2024-06-02-20-19.jpg,7,0.8357405066490173
2024-06-02-20.zip,2024-06-02-20-41.jpg,7,0.8352211458342416
2024-06-02-20.zip,2024-06-02-20-00.jpg,7,0.8322306615965707
2024-06-02-20.zip,2024-06-02-20-24.jpg,7,0.8292102984019688
2024-06-02-23.zip,2024-06-02-23-54.jpg,7,0.8265385031700134
2024-06-02-20.zip,2024-06-02-20-27.jpg,7,0.8263015576771328
2024-06-02-19.zip,2024-06-02-19-47.jpg,7,0.8236521823065621
2024-06-07-00.zip,2024-06-07-00-01.jpg,7,0.8221725906644549
2024-06-02-20.zip,2024-06-02-20-17.jpg,7,0.8184059262275696
2024-06-02-21.zip,2024-06-02-21-31.jpg,7,0.8163561480385917
2024-06-02-23.zip,2024-06-02-23-55.jpg,7,0.8132451857839312
2024-06-02-20.zip,2024-06-02-20-50.jpg,7,0.8105650799615043
2024-06-02-23.zip,2024-06-02-23-18.jpg,7,0.8103871600968497
2024-06-02-21.zip,2024-06-02-21-21.jpg,7,0.8095460023198809
2024-06-02-14.zip,2024-06-02-14-53.jpg,7,0.8093882117952619
2024-06-07-00.zip,2024-06-07-00-02.jpg,7,0.8087974446160453
2024-06-02-19.zip,2024-06-02-19-46.jpg,7,0.8043189133916583
2024-06-02-14.zip,2024-06-02-14-51.jpg,7,0.8042846747807094
2024-06-02-20.zip,2024-06-02-20-49.jpg,7,0.8011032342910767
2024-06-02-20.zip,2024-06-02-20-15.jpg,7,0.798629628760474
2024-06-02-19.zip,2024-06-02-19-45.jpg,7,0.7981726016317096
2024-06-02-18.zip,2024-06-02-18-47.jpg,7,0.7952787024634225
2024-06-02-14.zip,2024-06-02-14-50.jpg,7,0.7945910521915981
2024-06-02-21.zip,2024-06-02-21-34.jpg,7,0.7922116688319615
2024-06-02-20.zip,2024-06-02-20-48.jpg,7,0.7921110306467328
2024-06-02-19.zip,2024-06-02-19-42.jpg,7,0.7896734476089478
2024-06-02-19.zip,2024-06-02-19-08.jpg,7,0.7890130451747349
2024-06-02-14.zip,2024-06-02-14-52.jpg,7,0.7853642276355198
2024-06-02-19.zip,2024-06-02-19-31.jpg,7,0.7837781224931989
2024-06-02-20.zip,2024-06-02-20-13.jpg,7,0.7828914948872158
2024-06-02-19.zip,2024-06-02-19-09.jpg,7,0.7794864773750305
2024-06-02-20.zip,2024-06-02-20-56.jpg,7,0.7761959433555603
2024-06-02-23.zip,2024-06-02-23-58.jpg,7,0.7759821925844465
2024-06-02-19.zip,2024-06-02-19-11.jpg,7,0.7746903555733817
2024-06-02-19.zip,2024-06-02-19-10.jpg,7,0.7710511769567218
2024-06-02-14.zip,2024-06-02-14-34.jpg,7,0.7701605558395386
2024-07-20-02.zip,2024-07-20-02-45.jpg,7,0.7682016747338432
2024-06-02-19.zip,2024-06-02-19-15.jpg,7,0.7662505507469177
2024-06-02-14.zip,2024-06-02-14-40.jpg,7,0.7644818850925991
2024-06-02-21.zip,2024-06-02-21-02.jpg,7,0.7638592209134784
2024-06-02-22.zip,2024-06-02-22-24.jpg,7,0.7621549963951111
2024-06-02-14.zip,2024-06-02-14-54.jpg,7,0.7617132323128837
2024-06-02-14.zip,2024-06-02-14-42.jpg,7,0.7615906000137329
2024-06-02-19.zip,2024-06-02-19-19.jpg,7,0.7592639327049255
2024-06-02-20.zip,2024-06-02-20-59.jpg,7,0.7575494136129107
2024-06-04-22.zip,2024-06-04-22-32.jpg,7,0.7554184709276471
2024-06-02-20.zip,2024-06-02-20-31.jpg,7,0.7530206527028765
2024-06-04-22.zip,2024-06-04-22-52.jpg,7,0.7526325498308454
2024-06-02-18.zip,2024-06-02-18-22.jpg,7,0.7526008146149772
2024-06-02-21.zip,2024-06-02-21-16.jpg,7,0.7515933300767627
2024-06-02-19.zip,2024-06-02-19-40.jpg,7,0.7505368845803397
2024-06-02-23.zip,2024-06-02-23-33.jpg,7,0.7498092268194471
2024-06-02-20.zip,2024-06-02-20-53.jpg,7,0.7496852023260934
2024-06-02-14.zip,2024-06-02-14-56.jpg,7,0.7471055175576892
2024-06-02-21.zip,2024-06-02-21-00.jpg,7,0.7441650884492057
2024-06-03-00.zip,2024-06-03-00-23.jpg,7,0.7437913800988879
2024-06-02-21.zip,2024-06-02-21-36.jpg,7,0.7413611624922071
2024-07-20-02.zip,2024-07-20-02-48.jpg,7,0.741277141230447
2024-07-20-02.zip,2024-07-20-02-04.jpg,7,0.7406553626060486
2024-06-02-23.zip,2024-06-02-23-56.jpg,7,0.7397817202976772
2024-06-02-21.zip,2024-06-02-21-33.jpg,7,0.7388909203665597
2024-06-02-23.zip,2024-06-02-23-59.jpg,7,0.7370702454021999
2024-06-02-19.zip,2024-06-02-19-28.jpg,7,0.7361072472163609
2024-06-04-22.zip,2024-06-04-22-48.jpg,7,0.7343595240797315
2024-06-02-18.zip,2024-06-02-18-53.jpg,7,0.7334671531404767
2024-06-02-23.zip,2024-06-02-23-52.jpg,7,0.7303475056375776
2024-06-02-23.zip,2024-06-02-23-06.jpg,7,0.72975264276777
2024-06-02-18.zip,2024-06-02-18-39.jpg,7,0.7286757869379861
2024-06-02-23.zip,2024-06-02-23-16.jpg,7,0.7282747200557164
2024-06-02-18.zip,2024-06-02-18-27.jpg,7,0.7269786085401263
2024-06-02-19.zip,2024-06-02-19-36.jpg,7,0.7265056712286813
2024-06-02-23.zip,2024-06-02-23-37.jpg,7,0.7238923694406237
2024-06-02-19.zip,2024-06-02-19-23.jpg,7,0.723388305732182
2024-06-03-00.zip,2024-06-03-00-06.jpg,7,0.7222488948277065
2024-06-02-18.zip,2024-06-02-18-41.jpg,7,0.7212505766323635
2024-06-02-22.zip,2024-06-02-22-30.jpg,7,0.7197709594454084
2024-06-02-23.zip,2024-06-02-23-04.jpg,7,0.7173484563827515
2024-06-02-19.zip,2024-06-02-19-24.jpg,7,0.7131561764648983
2024-06-02-21.zip,2024-06-02-21-17.jpg,7,0.7115100494452885
2024-06-02-23.zip,2024-06-02-23-25.jpg,7,0.7097068769591195
2024-06-02-18.zip,2024-06-02-18-29.jpg,7,0.706886282988957
2024-06-02-18.zip,2024-06-02-18-35.jpg,7,0.7066747461046491
2024-06-02-22.zip,2024-06-02-22-29.jpg,7,0.7066721405301776
2024-06-02-18.zip,2024-06-02-18-58.jpg,7,0.7050916807992118
2024-06-02-21.zip,2024-06-02-21-39.jpg,7,0.7018537478787559
2024-06-02-17.zip,2024-06-02-17-43.jpg,7,0.6990324684551784
2024-06-02-18.zip,2024-06-02-18-19.jpg,7,0.6987961658409664
2024-06-03-00.zip,2024-06-03-00-35.jpg,7,0.6976502197129386
2024-06-02-17.zip,2024-06-02-17-20.jpg,7,0.6864509582519531
2024-06-02-19.zip,2024-06-02-19-00.jpg,7,0.6835494424615588
2024-06-02-18.zip,2024-06-02-18-34.jpg,7,0.6826478966644832
2024-06-02-18.zip,2024-06-02-18-54.jpg,7,0.6825654549258096
2024-06-06-08.zip,2024-06-06-08-16.jpg,7,0.6781677518572126
2024-06-03-01.zip,2024-06-03-01-33.jpg,7,0.674897700548172
2024-06-02-22.zip,2024-06-02-22-32.jpg,7,0.6717626409871238
2024-06-02-19.zip,2024-06-02-19-05.jpg,7,0.6717460368360791
2024-06-02-18.zip,2024-06-02-18-32.jpg,7,0.6706009464604514
2024-06-02-23.zip,2024-06-02-23-05.jpg,7,0.6664000451564789
2024-06-02-16.zip,2024-06-02-16-00.jpg,7,0.6657408688749585
2024-06-03-00.zip,2024-06-03-00-20.jpg,7,0.662510097026825
2024-06-03-00.zip,2024-06-03-00-22.jpg,7,0.6603830414158958
2024-06-02-21.zip,2024-06-02-21-44.jpg,7,0.6581453808716365
2024-06-02-23.zip,2024-06-02-23-13.jpg,7,0.6564929485321045
2024-06-02-22.zip,2024-06-02-22-49.jpg,7,0.6557925896985191
2024-06-04-15.zip,2024-06-04-15-29.jpg,7,0.6498091220855713
2024-06-03-01.zip,2024-06-03-01-09.jpg,7,0.6456482580729893
2024-06-04-15.zip,2024-06-04-15-42.jpg,7,0.5945289347852979
2024-06-03-05.zip,2024-06-03-05-19.jpg,7,0.5886535729680743
2024-06-03-03.zip,2024-06-03-03-17.jpg,7,0.5425241504396711
2024-06-02-20.zip,2024-06-02-20-10.jpg,6,0.8545364836851755
2024-06-02-20.zip,2024-06-02-20-36.jpg,6,0.8529613316059113
2024-06-02-23.zip,2024-06-02-23-47.jpg,6,0.8513081173102061
2024-06-02-20.zip,2024-06-02-20-39.jpg,6,0.848393976688385
2024-06-02-20.zip,2024-06-02-20-32.jpg,6,0.8440741201241811
2024-06-02-20.zip,2024-06-02-20-37.jpg,6,0.8439817229906718
2024-06-02-20.zip,2024-06-02-20-12.jpg,6,0.8439277509848276
2024-06-02-20.zip,2024-06-02-20-38.jpg,6,0.8415592610836029
2024-06-02-14.zip,2024-06-02-14-36.jpg,6,0.8362487057844797
2024-06-02-18.zip,2024-06-02-18-25.jpg,6,0.8350631892681122
2024-06-02-21.zip,2024-06-02-21-28.jpg,6,0.8344594935576121
2024-06-02-20.zip,2024-06-02-20-35.jpg,6,0.8338617583115896
2024-06-02-20.zip,2024-06-02-20-16.jpg,6,0.833111047744751
2024-06-02-23.zip,2024-06-02-23-48.jpg,6,0.8312995731830597
2024-06-02-21.zip,2024-06-02-21-22.jpg,6,0.8284093936284384
2024-06-02-21.zip,2024-06-02-21-01.jpg,6,0.8273974557717642
2024-06-02-14.zip,2024-06-02-14-37.jpg,6,0.8266990383466085
2024-06-04-22.zip,2024-06-04-22-50.jpg,6,0.8232657611370087
2024-06-02-23.zip,2024-06-02-23-49.jpg,6,0.8190576831499735
2024-06-02-21.zip,2024-06-02-21-29.jpg,6,0.8189186652501425
2024-06-02-21.zip,2024-06-02-21-24.jpg,6,0.8125142951806387
2024-06-02-14.zip,2024-06-02-14-46.jpg,6,0.8106166124343872
2024-06-02-18.zip,2024-06-02-18-40.jpg,6,0.8090711236000061
2024-06-02-21.zip,2024-06-02-21-37.jpg,6,0.8090189099311829
2024-06-02-15.zip,2024-06-02-15-00.jpg,6,0.8085794846216837
2024-06-02-23.zip,2024-06-02-23-51.jpg,6,0.8079810738563538
2024-06-02-21.zip,2024-06-02-21-06.jpg,6,0.8070971965789795
2024-06-02-23.zip,2024-06-02-23-53.jpg,6,0.8061231374740601
2024-06-02-14.zip,2024-06-02-14-48.jpg,6,0.8056530555089315
2024-06-02-18.zip,2024-06-02-18-46.jpg,6,0.8047809700171152
2024-06-02-20.zip,2024-06-02-20-54.jpg,6,0.8047665158907572
2024-06-03-00.zip,2024-06-03-00-09.jpg,6,0.8040538628896078
2024-06-02-20.zip,2024-06-02-20-58.jpg,6,0.8037203947703043
2024-06-02-14.zip,2024-06-02-14-43.jpg,6,0.8014117280642191
2024-06-02-19.zip,2024-06-02-19-06.jpg,6,0.800546924273173
2024-06-02-21.zip,2024-06-02-21-25.jpg,6,0.8003181914488474
2024-06-02-14.zip,2024-06-02-14-45.jpg,6,0.8001474936803182
2024-06-02-14.zip,2024-06-02-14-41.jpg,6,0.7995680570602417
2024-06-02-21.zip,2024-06-02-21-20.jpg,6,0.7990658481915792
2024-06-04-22.zip,2024-06-04-22-34.jpg,6,0.7988189955552419
2024-06-02-23.zip,2024-06-02-23-26.jpg,6,0.7987221976121267
2024-06-02-14.zip,2024-06-02-14-38.jpg,6,0.7982988059520721
2024-06-02-20.zip,2024-06-02-20-09.jpg,6,0.7969337105751038
2024-06-02-18.zip,2024-06-02-18-43.jpg,6,0.7966250578562418
2024-06-02-21.zip,2024-06-02-21-23.jpg,6,0.7966231902440389
2024-06-02-20.zip,2024-06-02-20-55.jpg,6,0.7966149350007375
2024-07-20-02.zip,2024-07-20-02-44.jpg,6,0.7915281703074774
2024-06-02-21.zip,2024-06-02-21-38.jpg,6,0.7910705407460531
2024-06-02-18.zip,2024-06-02-18-45.jpg,6,0.7903275291124979
2024-06-11-02.zip,2024-06-11-02-42.jpg,6,0.7894135812918345
2024-06-02-19.zip,2024-06-02-19-20.jpg,6,0.7871359884738922
2024-06-02-15.zip,2024-06-02-15-01.jpg,6,0.7861327826976776
2024-06-02-21.zip,2024-06-02-21-26.jpg,6,0.7829671005407969
2024-06-02-18.zip,2024-06-02-18-26.jpg,6,0.7826510270436605
2024-06-02-23.zip,2024-06-02-23-36.jpg,6,0.779604176680247
2024-06-02-14.zip,2024-06-02-14-32.jpg,6,0.7788110971450806
2024-06-03-00.zip,2024-06-03-00-01.jpg,6,0.7782559593518575
2024-06-03-02.zip,2024-06-03-02-05.jpg,6,0.7777263522148132
2024-06-02-18.zip,2024-06-02-18-48.jpg,6,0.7752662102381388
2024-06-02-15.zip,2024-06-02-15-12.jpg,6,0.7751529812812805
2024-06-02-19.zip,2024-06-02-19-13.jpg,6,0.7730694015820821
2024-06-02-18.zip,2024-06-02-18-24.jpg,6,0.7708317935466766
2024-06-03-00.zip,2024-06-03-00-24.jpg,6,0.7707231839497884
2024-06-02-18.zip,2024-06-02-18-44.jpg,6,0.7699630955855051
2024-06-04-22.zip,2024-06-04-22-31.jpg,6,0.7684760292371114
2024-06-02-20.zip,2024-06-02-20-47.jpg,6,0.768391932050387
2024-06-04-22.zip,2024-06-04-22-37.jpg,6,0.7682550003131231
2024-06-02-18.zip,2024-06-02-18-49.jpg,6,0.7670813004175822
2024-06-02-18.zip,2024-06-02-18-42.jpg,6,0.7648566464583079
2024-06-02-21.zip,2024-06-02-21-05.jpg,6,0.7634604573249817
2024-06-02-18.zip,2024-06-02-18-37.jpg,6,0.7634585301081339
2024-07-20-02.zip,2024-07-20-02-51.jpg,6,0.7634254445632299
2024-06-02-17.zip,2024-06-02-17-03.jpg,6,0.7629875242710114
2024-06-02-23.zip,2024-06-02-23-46.jpg,6,0.7628037333488464
2024-06-02-21.zip,2024-06-02-21-18.jpg,6,0.7620999366044998
2024-06-02-17.zip,2024-06-02-17-22.jpg,6,0.7617073655128479
2024-06-02-21.zip,2024-06-02-21-40.jpg,6,0.7599320411682129
2024-06-04-22.zip,2024-06-04-22-47.jpg,6,0.7578354279200236
2024-06-02-18.zip,2024-06-02-18-59.jpg,6,0.7564516564210256
2024-06-03-01.zip,2024-06-03-01-28.jpg,6,0.7553890744845072
2024-06-03-02.zip,2024-06-03-02-04.jpg,6,0.7547161678473154
2024-06-02-16.zip,2024-06-02-16-08.jpg,6,0.7545480926831564
2024-06-03-01.zip,2024-06-03-01-29.jpg,6,0.7528683046499888
2024-06-04-22.zip,2024-06-04-22-38.jpg,6,0.7525101602077484
2024-06-06-08.zip,2024-06-06-08-14.jpg,6,0.751289427280426
2024-06-02-21.zip,2024-06-02-21-42.jpg,6,0.7472862104574839
2024-06-03-00.zip,2024-06-03-00-05.jpg,6,0.7472782929738363
2024-06-11-04.zip,2024-06-11-04-16.jpg,6,0.7472636004288992
2024-06-02-19.zip,2024-06-02-19-04.jpg,6,0.7465326189994812
2024-06-02-14.zip,2024-06-02-14-47.jpg,6,0.7460806965827942
2024-06-04-22.zip,2024-06-04-22-11.jpg,6,0.7448736131191254
2024-06-02-21.zip,2024-06-02-21-09.jpg,6,0.7444305618604025
2024-06-02-21.zip,2024-06-02-21-43.jpg,6,0.7444261213143667
2024-06-02-18.zip,2024-06-02-18-31.jpg,6,0.7440599948167801
2024-06-02-22.zip,2024-06-02-22-38.jpg,6,0.7392040292421976
2024-06-03-00.zip,2024-06-03-00-26.jpg,6,0.7380445698897043
2024-06-06-08.zip,2024-06-06-08-20.jpg,6,0.7376956144968668
2024-06-02-14.zip,2024-06-02-14-39.jpg,6,0.7367246548334757
2024-06-03-00.zip,2024-06-03-00-36.jpg,6,0.7341226935386658
2024-06-03-00.zip,2024-06-03-00-33.jpg,6,0.7339918712774912
2024-06-02-21.zip,2024-06-02-21-51.jpg,6,0.7324157158533732
2024-06-05-06.zip,2024-06-05-06-46.jpg,6,0.7322397331396738
2024-06-02-21.zip,2024-06-02-21-12.jpg,6,0.7317525943120321
2024-06-02-18.zip,2024-06-02-18-52.jpg,6,0.7310230135917664
2024-06-02-17.zip,2024-06-02-17-44.jpg,6,0.730077882607778
2024-06-02-17.zip,2024-06-02-17-54.jpg,6,0.7292324304580688
2024-06-02-18.zip,2024-06-02-18-51.jpg,6,0.7263592084248861
2024-06-03-00.zip,2024-06-03-00-39.jpg,6,0.7261693874994913
2024-06-03-00.zip,2024-06-03-00-31.jpg,6,0.72611931959788
2024-06-03-00.zip,2024-06-03-00-34.jpg,6,0.7256141801675161
2024-06-02-22.zip,2024-06-02-22-26.jpg,6,0.725495308637619
2024-06-02-23.zip,2024-06-02-23-34.jpg,6,0.7240336239337921
2024-06-02-23.zip,2024-06-02-23-50.jpg,6,0.7231568644444147
2024-06-03-00.zip,2024-06-03-00-30.jpg,6,0.7219183146953583
2024-06-03-01.zip,2024-06-03-01-10.jpg,6,0.7217671771844228
2024-06-03-01.zip,2024-06-03-01-27.jpg,6,0.7215471168359121
2024-06-03-00.zip,2024-06-03-00-28.jpg,6,0.7213843564192454
2024-06-02-22.zip,2024-06-02-22-53.jpg,6,0.720544437567393
2024-06-03-01.zip,2024-06-03-01-30.jpg,6,0.7201705674330393
2024-06-02-23.zip,2024-06-02-23-43.jpg,6,0.7174618939558665
2024-06-02-23.zip,2024-06-02-23-31.jpg,6,0.7172125478585561
2024-06-02-23.zip,2024-06-02-23-57.jpg,6,0.7138426999251047
2024-06-02-17.zip,2024-06-02-17-06.jpg,6,0.7137701014677683
2024-06-03-01.zip,2024-06-03-01-31.jpg,6,0.7137502382198969
2024-06-02-16.zip,2024-06-02-16-40.jpg,6,0.7114544113477071
2024-06-02-18.zip,2024-06-02-18-33.jpg,6,0.7093502829472224
2024-06-03-04.zip,2024-06-03-04-50.jpg,6,0.7076942225297292
2024-06-04-14.zip,2024-06-04-14-58.jpg,6,0.7066414405902227
2024-06-06-23.zip,2024-06-06-23-43.jpg,6,0.7061795294284821
2024-06-02-22.zip,2024-06-02-22-31.jpg,6,0.7047553459803263
2024-06-03-00.zip,2024-06-03-00-17.jpg,6,0.7042703131834666
2024-06-03-01.zip,2024-06-03-01-16.jpg,6,0.7040557960669199
2024-06-02-17.zip,2024-06-02-17-35.jpg,6,0.7013328671455383
2024-06-02-16.zip,2024-06-02-16-09.jpg,6,0.6984197596708933
2024-06-06-08.zip,2024-06-06-08-15.jpg,6,0.6963602105776469
2024-06-02-23.zip,2024-06-02-23-01.jpg,6,0.6962732374668121
2024-06-02-16.zip,2024-06-02-16-25.jpg,6,0.6955175697803497
2024-06-03-10.zip,2024-06-03-10-34.jpg,6,0.694954718152682
2024-06-03-01.zip,2024-06-03-01-26.jpg,6,0.6947537561257681
2024-06-06-08.zip,2024-06-06-08-13.jpg,6,0.6944199651479721
2024-06-03-00.zip,2024-06-03-00-44.jpg,6,0.6913884381453196
2024-06-02-23.zip,2024-06-02-23-09.jpg,6,0.6897632231314977
2024-06-03-01.zip,2024-06-03-01-34.jpg,6,0.688266803820928
2024-06-02-22.zip,2024-06-02-22-46.jpg,6,0.68677818775177
2024-06-03-00.zip,2024-06-03-00-14.jpg,6,0.6833825459082922
2024-06-02-18.zip,2024-06-02-18-15.jpg,6,0.6791937599579493
2024-06-02-17.zip,2024-06-02-17-56.jpg,6,0.6785539637009302
2024-06-03-11.zip,2024-06-03-11-36.jpg,6,0.6772319873174032
2024-06-02-17.zip,2024-06-02-17-37.jpg,6,0.6768705447514852
2024-06-03-00.zip,2024-06-03-00-54.jpg,6,0.6736308534940084
2024-06-03-01.zip,2024-06-03-01-22.jpg,6,0.6717822253704071
2024-06-02-22.zip,2024-06-02-22-20.jpg,6,0.6715206901232401
2024-06-04-23.zip,2024-06-04-23-00.jpg,6,0.670192132393519
2024-06-03-00.zip,2024-06-03-00-27.jpg,6,0.6695515016714731
2024-06-03-00.zip,2024-06-03-00-25.jpg,6,0.6666458447774252
2024-06-02-16.zip,2024-06-02-16-07.jpg,6,0.6665622591972351
2024-06-02-22.zip,2024-06-02-22-50.jpg,6,0.6647609273592631
2024-06-03-06.zip,2024-06-03-06-04.jpg,6,0.6642104983329773
2024-06-02-17.zip,2024-06-02-17-39.jpg,6,0.6627618968486786
2024-06-02-17.zip,2024-06-02-17-00.jpg,6,0.6551955540974935
2024-06-02-23.zip,2024-06-02-23-00.jpg,6,0.6463835090398788
2024-06-03-06.zip,2024-06-03-06-06.jpg,6,0.6429688632488251
2024-06-03-06.zip,2024-06-03-06-11.jpg,6,0.6429026077191035
2024-06-03-01.zip,2024-06-03-01-24.jpg,6,0.642330159743627
2024-06-03-03.zip,2024-06-03-03-20.jpg,6,0.6420592665672302
2024-06-03-11.zip,2024-06-03-11-33.jpg,6,0.6407836526632309
2024-06-02-22.zip,2024-06-02-22-34.jpg,6,0.6395270278056463
2024-06-04-07.zip,2024-06-04-07-15.jpg,6,0.6344037254651388
2024-06-02-17.zip,2024-06-02-17-33.jpg,6,0.6273181239763895
2024-06-03-00.zip,2024-06-03-00-58.jpg,6,0.6204086492458979
2024-06-06-02.zip,2024-06-06-02-30.jpg,6,0.6041881094376246
2024-06-02-17.zip,2024-06-02-17-17.jpg,6,0.5907424489657084
