zip_file,image_file,num_items_detected,accuracy
2024-06-10-03.zip,2024-06-10-03-54.jpg,1,0.8108950257301331
2024-06-04-19.zip,2024-06-04-19-37.jpg,1,0.8527169227600098
2024-06-12-09.zip,2024-06-12-09-04.jpg,1,0.8688504695892334
2024-06-15-10.zip,2024-06-15-10-50.jpg,1,0.8431488871574402
2024-06-15-11.zip,2024-06-15-11-14.jpg,1,0.8563302755355835
2024-07-11-20.zip,2024-07-11-20-45.jpg,1,0.8261510729789734
2024-06-10-15.zip,2024-06-10-15-05.jpg,1,0.8911834955215454
2024-06-11-00.zip,2024-06-11-00-18.jpg,1,0.9038939476013184
2024-07-20-03.zip,2024-07-20-03-55.jpg,1,0.8495275974273682
2024-06-07-07.zip,2024-06-07-07-07.jpg,1,0.840555727481842
2024-07-13-01.zip,2024-07-13-01-09.jpg,1,0.8933942914009094
2024-06-25-03.zip,2024-06-25-03-42.jpg,1,0.8133235573768616
2024-06-14-05.zip,2024-06-14-05-39.jpg,1,0.8670357465744019
2024-07-13-16.zip,2024-07-13-16-54.jpg,1,0.8370881080627441
2024-06-25-03.zip,2024-06-25-03-25.jpg,1,0.805164635181427
2024-06-05-11.zip,2024-06-05-11-13.jpg,2,0.8127582371234894
2024-06-05-21.zip,2024-06-05-21-13.jpg,1,0.8302059769630432
2024-06-22-15.zip,2024-06-22-15-32.jpg,1,0.8027224540710449
2024-06-25-00.zip,2024-06-25-00-42.jpg,1,0.8122053146362305
2024-06-09-23.zip,2024-06-09-23-25.jpg,1,0.868604302406311
2024-06-08-00.zip,2024-06-08-00-11.jpg,1,0.8568367958068848
2024-07-13-02.zip,2024-07-13-02-15.jpg,1,0.8123776316642761
2024-06-10-11.zip,2024-06-10-11-43.jpg,2,0.8304363191127777
2024-06-12-08.zip,2024-06-12-08-22.jpg,1,0.879673182964325
2024-06-13-23.zip,2024-06-13-23-09.jpg,1,0.8274308443069458
2024-06-08-05.zip,2024-06-08-05-33.jpg,2,0.8197653591632843
2024-07-12-09.zip,2024-07-12-09-39.jpg,1,0.8473619818687439
2024-06-25-04.zip,2024-06-25-04-26.jpg,1,0.8226857781410217
2024-07-20-03.zip,2024-07-20-03-52.jpg,1,0.8750797510147095
2024-06-08-21.zip,2024-06-08-21-12.jpg,1,0.8275183439254761
2024-07-13-03.zip,2024-07-13-03-52.jpg,1,0.8905314207077026
2024-06-12-11.zip,2024-06-12-11-58.jpg,1,0.8183346390724182
2024-06-14-20.zip,2024-06-14-20-16.jpg,1,0.8455874919891357
2024-06-07-00.zip,2024-06-07-00-52.jpg,1,0.8292195200920105
2024-06-12-03.zip,2024-06-12-03-57.jpg,1,0.8015789985656738
2024-06-07-09.zip,2024-06-07-09-22.jpg,1,0.8322347402572632
2024-06-03-01.zip,2024-06-03-01-53.jpg,4,0.8064078390598297
2024-06-09-12.zip,2024-06-09-12-48.jpg,3,0.8790035247802734
2024-07-20-08.zip,2024-07-20-08-04.jpg,1,0.8747035264968872
2024-07-13-20.zip,2024-07-13-20-51.jpg,1,0.8387222290039062
2024-07-20-07.zip,2024-07-20-07-42.jpg,1,0.8268070220947266
2024-06-04-04.zip,2024-06-04-04-51.jpg,1,0.8637917041778564
2024-07-17-22.zip,2024-07-17-22-15.jpg,1,0.809821605682373
2024-06-05-11.zip,2024-06-05-11-34.jpg,1,0.8206685781478882
2024-07-19-16.zip,2024-07-19-16-50.jpg,1,0.8512570858001709
2024-06-16-00.zip,2024-06-16-00-39.jpg,1,0.8287934064865112
2024-07-17-23.zip,2024-07-17-23-05.jpg,1,0.8763569593429565
2024-06-18-21.zip,2024-06-18-21-06.jpg,1,0.873046875
2024-06-13-02.zip,2024-06-13-02-03.jpg,2,0.8602361083030701
2024-06-03-21.zip,2024-06-03-21-13.jpg,4,0.8188071846961975
2024-06-13-01.zip,2024-06-13-01-21.jpg,1,0.8083338737487793
2024-06-10-19.zip,2024-06-10-19-28.jpg,1,0.8289163708686829
2024-06-06-11.zip,2024-06-06-11-54.jpg,1,0.8216308951377869
2024-07-20-05.zip,2024-07-20-05-53.jpg,1,0.8290315866470337
2024-07-20-04.zip,2024-07-20-04-00.jpg,1,0.8818795680999756
2024-06-13-06.zip,2024-06-13-06-47.jpg,1,0.898495078086853
2024-06-17-17.zip,2024-06-17-17-32.jpg,1,0.8454782962799072
2024-06-13-00.zip,2024-06-13-00-05.jpg,2,0.8016531765460968
2024-06-06-00.zip,2024-06-06-00-22.jpg,1,0.9282145500183104
2024-06-25-00.zip,2024-06-25-00-59.jpg,1,0.8007491827011108
2024-06-10-10.zip,2024-06-10-10-13.jpg,1,0.8664654493331909
2024-06-04-01.zip,2024-06-04-01-00.jpg,1,0.8551999926567078
2024-06-09-12.zip,2024-06-09-12-56.jpg,3,0.8517516255378723
2024-06-16-20.zip,2024-06-16-20-55.jpg,1,0.8614993095397949
2024-06-07-00.zip,2024-06-07-00-11.jpg,4,0.8234915882349014
2024-06-10-04.zip,2024-06-10-04-13.jpg,2,0.8242269158363342
2024-06-11-22.zip,2024-06-11-22-58.jpg,1,0.8028416037559509
2024-06-13-01.zip,2024-06-13-01-44.jpg,1,0.9008454084396362
2024-06-04-02.zip,2024-06-04-02-42.jpg,1,0.8313740491867065
2024-06-12-04.zip,2024-06-12-04-28.jpg,3,0.8005630373954773
2024-07-19-15.zip,2024-07-19-15-32.jpg,3,0.8524487217267355
2024-06-13-04.zip,2024-06-13-04-31.jpg,2,0.8234405815601349
2024-06-08-06.zip,2024-06-08-06-57.jpg,2,0.8619673550128937
2024-06-15-11.zip,2024-06-15-11-25.jpg,1,0.8840202689170837
2024-06-13-02.zip,2024-06-13-02-44.jpg,1,0.8755818605422974
2024-06-12-22.zip,2024-06-12-22-21.jpg,1,0.865423321723938
2024-06-16-20.zip,2024-06-16-20-42.jpg,1,0.8542911410331726
2024-06-15-07.zip,2024-06-15-07-47.jpg,1,0.8661443591117859
2024-06-10-11.zip,2024-06-10-11-55.jpg,2,0.8235055804252625
2024-06-11-04.zip,2024-06-11-04-23.jpg,1,0.8410592079162598
2024-06-10-11.zip,2024-06-10-11-26.jpg,4,0.820929691195488
2024-06-09-12.zip,2024-06-09-12-51.jpg,3,0.8228357632954916
2024-06-15-03.zip,2024-06-15-03-58.jpg,1,0.8427200317382812
2024-07-18-00.zip,2024-07-18-00-10.jpg,1,0.8699452877044678
2024-06-24-22.zip,2024-06-24-22-18.jpg,1,0.8103253841400146
2024-07-19-22.zip,2024-07-19-22-51.jpg,1,0.8971768617630005
2024-06-10-12.zip,2024-06-10-12-54.jpg,1,0.9172294735908508
2024-06-16-02.zip,2024-06-16-02-44.jpg,1,0.844856858253479
2024-06-05-15.zip,2024-06-05-15-16.jpg,1,0.8340100049972534
2024-06-12-09.zip,2024-06-12-09-02.jpg,1,0.8759528398513794
2024-06-05-11.zip,2024-06-05-11-45.jpg,2,0.8205754160881042
2024-06-05-20.zip,2024-06-05-20-56.jpg,1,0.8416838645935059
2024-06-04-22.zip,2024-06-04-22-28.jpg,4,0.8240474313497543
2024-07-18-00.zip,2024-07-18-00-25.jpg,1,0.8370031118392944
2024-06-13-06.zip,2024-06-13-06-32.jpg,1,0.8823837041854858
2024-06-07-01.zip,2024-06-07-01-30.jpg,2,0.8461676239967346
2024-06-09-06.zip,2024-06-09-06-27.jpg,2,0.8415366411209106
2024-07-19-12.zip,2024-07-19-12-45.jpg,2,0.8386695981025696
2024-06-12-22.zip,2024-06-12-22-25.jpg,1,0.8953498601913452
2024-06-08-07.zip,2024-06-08-07-24.jpg,2,0.866605818271637
2024-06-22-03.zip,2024-06-22-03-02.jpg,1,0.8802990913391113
2024-06-06-18.zip,2024-06-06-18-57.jpg,1,0.8511056900024414
2024-06-05-23.zip,2024-06-05-23-33.jpg,2,0.8237753808498383
2024-07-14-21.zip,2024-07-14-21-55.jpg,1,0.8403931856155396
2024-06-11-23.zip,2024-06-11-23-15.jpg,2,0.8228226900100708
2024-06-12-11.zip,2024-06-12-11-06.jpg,1,0.820236325263977
2024-06-15-10.zip,2024-06-15-10-27.jpg,1,0.8725423812866211
2024-06-11-07.zip,2024-06-11-07-12.jpg,1,0.8240876197814941
2024-06-03-17.zip,2024-06-03-17-24.jpg,2,0.8218185305595398
2024-06-09-15.zip,2024-06-09-15-18.jpg,3,0.8282285531361898
2024-06-13-23.zip,2024-06-13-23-10.jpg,1,0.8316652178764343
2024-06-10-15.zip,2024-06-10-15-17.jpg,1,0.9052988886833192
2024-06-12-10.zip,2024-06-12-10-13.jpg,1,0.8477468490600586
2024-07-13-19.zip,2024-07-13-19-01.jpg,1,0.8029826879501343
2024-06-09-00.zip,2024-06-09-00-52.jpg,1,0.8284640312194824
2024-06-27-11.zip,2024-06-27-11-05.jpg,1,0.8607920408248901
2024-06-22-06.zip,2024-06-22-06-05.jpg,1,0.8558894395828247
2024-07-20-07.zip,2024-07-20-07-15.jpg,1,0.8351767063140869
2024-06-22-15.zip,2024-06-22-15-37.jpg,1,0.8681599497795105
2024-06-10-08.zip,2024-06-10-08-54.jpg,3,0.8385249177614847
2024-06-10-07.zip,2024-06-10-07-28.jpg,2,0.8898563385009766
2024-07-19-03.zip,2024-07-19-03-15.jpg,2,0.8540043532848358
2024-07-19-17.zip,2024-07-19-17-25.jpg,2,0.854386180639267
2024-06-06-22.zip,2024-06-06-22-42.jpg,1,0.8278277516365051
2024-06-04-01.zip,2024-06-04-01-38.jpg,2,0.8181430101394653
2024-06-03-14.zip,2024-06-03-14-06.jpg,2,0.8520950078964233
2024-07-19-04.zip,2024-07-19-04-19.jpg,2,0.843332976102829
2024-06-09-05.zip,2024-06-09-05-45.jpg,1,0.8653059005737305
2024-07-13-09.zip,2024-07-13-09-52.jpg,1,0.8051963448524475
2024-06-12-21.zip,2024-06-12-21-31.jpg,2,0.8168987929821014
2024-06-13-05.zip,2024-06-13-05-25.jpg,3,0.8330769737561544
2024-06-10-17.zip,2024-06-10-17-35.jpg,1,0.8645052909851074
2024-06-11-21.zip,2024-06-11-21-45.jpg,2,0.8951548635959625
2024-06-10-21.zip,2024-06-10-21-18.jpg,1,0.8465780019760132
2024-06-09-09.zip,2024-06-09-09-55.jpg,1,0.8506526947021484
2024-06-03-02.zip,2024-06-03-02-08.jpg,5,0.824675714969635
2024-06-04-12.zip,2024-06-04-12-57.jpg,2,0.8391668796539307
2024-06-05-00.zip,2024-06-05-00-55.jpg,1,0.8867905735969543
2024-06-27-11.zip,2024-06-27-11-28.jpg,1,0.8677313327789307
2024-07-19-02.zip,2024-07-19-02-52.jpg,2,0.8582062721252441
2024-07-18-23.zip,2024-07-18-23-51.jpg,1,0.8581170439720154
2024-06-09-10.zip,2024-06-09-10-02.jpg,1,0.8902180790901184
2024-07-15-03.zip,2024-07-15-03-21.jpg,1,0.82366943359375
2024-07-14-19.zip,2024-07-14-19-04.jpg,2,0.8604205250740051
2024-06-06-10.zip,2024-06-06-10-10.jpg,2,0.8147501945495605
2024-06-22-01.zip,2024-06-22-01-15.jpg,1,0.8703222274780273
2024-07-11-13.zip,2024-07-11-13-02.jpg,1,0.8301427364349365
2024-06-10-12.zip,2024-06-10-12-05.jpg,2,0.8433986902236938
2024-06-25-02.zip,2024-06-25-02-34.jpg,1,0.8198096752166748
2024-06-14-23.zip,2024-06-14-23-43.jpg,1,0.8700158596038818
2024-06-13-02.zip,2024-06-13-02-34.jpg,1,0.9015029072761536
2024-07-19-06.zip,2024-07-19-06-22.jpg,3,0.8036099076271057
2024-06-09-08.zip,2024-06-09-08-43.jpg,1,0.888216495513916
2024-06-09-06.zip,2024-06-09-06-01.jpg,1,0.8794574737548828
2024-06-03-08.zip,2024-06-03-08-43.jpg,2,0.8293961584568024
2024-07-18-23.zip,2024-07-18-23-17.jpg,1,0.8012437224388123
2024-06-06-09.zip,2024-06-06-09-29.jpg,1,0.8641115427017212
2024-06-05-11.zip,2024-06-05-11-26.jpg,1,0.8226014375686646
2024-06-10-13.zip,2024-06-10-13-03.jpg,1,0.8934513926506042
2024-06-06-23.zip,2024-06-06-23-56.jpg,3,0.834056576093038
2024-06-22-13.zip,2024-06-22-13-25.jpg,1,0.8934061527252197
2024-06-10-14.zip,2024-06-10-14-33.jpg,1,0.8895237445831299
2024-07-19-13.zip,2024-07-19-13-37.jpg,1,0.853965699672699
2024-06-07-14.zip,2024-06-07-14-15.jpg,1,0.9221433401107788
2024-07-12-23.zip,2024-07-12-23-07.jpg,1,0.8015412092208862
2024-06-27-11.zip,2024-06-27-11-06.jpg,1,0.8827133178710938
2024-06-16-08.zip,2024-06-16-08-56.jpg,1,0.8854719996452332
2024-07-18-23.zip,2024-07-18-23-58.jpg,1,0.8551552295684814
2024-06-10-12.zip,2024-06-10-12-24.jpg,1,0.8830050230026245
2024-06-07-19.zip,2024-06-07-19-06.jpg,1,0.8706824779510498
