image_name,contours_count,contours_area,diff,mean_gray
data/2024-06/2024-06-04-00/2024-06-04-00-02.jpg,69,1442.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-03.jpg,57,1540.5,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-04.jpg,75,1814.5,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-05.jpg,82,2193.5,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-06.jpg,79,1989.5,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-07.jpg,71,1556.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-08.jpg,66,1666.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-09.jpg,58,1355.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-10.jpg,61,1215.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-11.jpg,61,1306.5,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-12.jpg,57,1211.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-13.jpg,60,1365.5,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-14.jpg,72,1854.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-15.jpg,72,2245.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-16.jpg,59,1702.5,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-17.jpg,46,808.5,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-18.jpg,52,838.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-19.jpg,49,829.5,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-20.jpg,42,760.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-22.jpg,54,876.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-23.jpg,43,730.5,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-24.jpg,31,785.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-25.jpg,48,980.5,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-26.jpg,42,815.5,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-27.jpg,58,1273.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-28.jpg,55,1198.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-29.jpg,75,1479.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-30.jpg,73,1559.5,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-31.jpg,66,1526.5,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-32.jpg,61,1378.5,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-33.jpg,58,1105.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-34.jpg,62,1021.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-35.jpg,70,1732.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-36.jpg,69,1682.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-37.jpg,68,1699.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-38.jpg,69,1473.5,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-39.jpg,65,2125.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-40.jpg,80,2017.5,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-41.jpg,77,1610.0,0.97029179701743,38.1782341003418
data/2024-06/2024-06-04-00/2024-06-04-00-42.jpg,108,1923.5,0.97029179701743,38.1782341003418
