date,mean_gray_value,timezone
2024-06-04T01:53:00,37.85405604044596,AMS
2024-06-04T01:54:00,37.61319478352865,AMS
2024-06-04T01:55:00,37.83664067586263,AMS
2024-06-04T01:56:00,37.62589009602865,AMS
2024-06-04T01:57:00,37.823561350504555,AMS
2024-06-04T01:58:00,37.80028406778971,AMS
2024-06-04T01:59:00,37.80464426676432,AMS
2024-06-04T02:00:00,37.824876149495445,AMS
2024-06-04T02:02:00,37.82446034749349,AMS
2024-06-04T02:03:00,37.75784810384115,AMS
2024-06-04T02:04:00,37.748783111572266,AMS
2024-06-04T02:05:00,37.75134404500326,AMS
2024-06-04T02:06:00,37.54999796549479,AMS
2024-06-04T02:07:00,37.769388834635414,AMS
2024-06-04T02:08:00,37.75831985473633,AMS
2024-06-04T02:09:00,37.716583251953125,AMS
2024-06-04T02:10:00,37.74096425374349,AMS
2024-06-04T02:11:00,37.75310134887695,AMS
2024-06-04T02:12:00,37.75325139363607,AMS
2024-06-04T02:13:00,37.751702626546226,AMS
2024-06-04T02:14:00,37.740970611572266,AMS
2024-06-04T02:15:00,37.77007548014323,AMS
2024-06-04T02:16:00,37.74919764200846,AMS
2024-06-04T02:17:00,37.77131652832031,AMS
2024-06-04T02:18:00,37.755086263020836,AMS
2024-06-04T02:19:00,37.813027699788414,AMS
2024-06-04T02:20:00,37.59215545654297,AMS
2024-06-04T02:21:00,37.850789388020836,AMS
2024-06-04T02:22:00,37.61492411295573,AMS
2024-06-04T02:23:00,37.78241984049479,AMS
2024-06-04T02:24:00,37.776284535725914,AMS
2024-06-04T02:25:00,37.746779123942055,AMS
2024-06-04T02:26:00,37.792579650878906,AMS
2024-06-04T02:27:00,37.774339040120445,AMS
2024-06-04T02:28:00,37.567867279052734,AMS
2024-06-04T02:29:00,37.79046630859375,AMS
2024-06-04T02:30:00,37.81622060139974,AMS
2024-06-04T02:31:00,37.7742805480957,AMS
2024-06-04T02:32:00,37.76198196411133,AMS
2024-06-04T02:33:00,37.75859705607096,AMS
2024-06-04T02:34:00,37.78849792480469,AMS
2024-06-04T02:35:00,37.568625132242836,AMS
2024-06-04T02:36:00,37.800811767578125,AMS
2024-06-04T02:37:00,37.80865732828776,AMS
2024-06-04T02:38:00,37.78878529866537,AMS
2024-06-04T02:39:00,37.87654113769531,AMS
2024-06-04T02:40:00,37.89743423461914,AMS
2024-06-04T02:41:00,37.65654500325521,AMS
2024-06-04T02:42:00,37.90378061930338,AMS
2024-06-04T02:43:00,37.902687072753906,AMS
2024-06-04T02:44:00,37.897196451822914,AMS
2024-06-04T02:45:00,37.87696329752604,AMS
2024-06-04T02:46:00,37.65537897745768,AMS
2024-06-04T02:47:00,37.87849044799805,AMS
2024-06-04T02:48:00,37.62822596232096,AMS
2024-06-04T02:49:00,37.80919901529948,AMS
2024-06-04T02:50:00,37.800645192464195,AMS
2024-06-04T02:51:00,37.80096435546875,AMS
2024-06-04T02:53:00,37.78428395589193,AMS
2024-06-04T02:54:00,37.81915410359701,AMS
2024-06-04T02:55:00,37.8517214457194,AMS
2024-06-04T02:56:00,37.869364420572914,AMS
2024-06-04T02:57:00,37.86624272664388,AMS
2024-06-04T02:58:00,37.64386749267578,AMS
2024-06-04T02:59:00,37.884447733561196,AMS
2024-06-04T03:00:00,37.705769856770836,AMS
2024-06-04T03:01:00,37.63205210367838,AMS
2024-06-04T03:02:00,37.887413024902344,AMS
2024-06-04T03:03:00,37.94210561116537,AMS
2024-06-04T03:04:00,37.989340464274086,AMS
2024-06-04T03:05:00,38.01797103881836,AMS
2024-06-04T03:06:00,37.76626714070638,AMS
2024-06-04T03:07:00,37.858771006266274,AMS
2024-06-04T03:08:00,38.02642313639323,AMS
2024-06-04T03:09:00,37.777731577555336,AMS
2024-06-04T03:10:00,37.8312619527181,AMS
2024-06-04T03:11:00,37.95772806803385,AMS
2024-06-04T03:12:00,37.990071614583336,AMS
2024-06-04T03:13:00,37.739733378092446,AMS
2024-06-04T03:14:00,37.72538630167643,AMS
2024-06-04T03:15:00,37.87868118286133,AMS
2024-06-04T03:16:00,37.89202626546224,AMS
2024-06-04T03:17:00,37.67642466227213,AMS
2024-06-04T03:18:00,37.665120442708336,AMS
2024-06-04T03:19:00,37.603885650634766,AMS
2024-06-04T03:20:00,37.54925409952799,AMS
2024-06-04T03:21:00,37.77209599812826,AMS
2024-06-04T03:22:00,37.574694315592446,AMS
2024-06-04T03:23:00,37.536869049072266,AMS
2024-06-04T03:24:00,37.55234909057617,AMS
2024-06-04T03:25:00,37.56451543172201,AMS
2024-06-04T03:26:00,37.76960754394531,AMS
2024-06-04T03:27:00,37.74557240804037,AMS
2024-06-04T03:28:00,37.502254486083984,AMS
2024-06-04T03:29:00,37.54780069986979,AMS
2024-06-04T03:30:00,37.76392618815104,AMS
2024-06-04T03:31:00,37.59000015258789,AMS
2024-06-04T03:32:00,37.580074310302734,AMS
2024-06-04T03:33:00,37.83122253417969,AMS
2024-06-04T03:34:00,37.79733530680338,AMS
2024-06-04T03:35:00,37.57262420654297,AMS
2024-06-04T03:36:00,37.571417490641274,AMS
2024-06-04T03:37:00,37.771279652913414,AMS
2024-06-04T03:38:00,37.77037048339844,AMS
2024-06-04T03:39:00,37.54181925455729,AMS
2024-06-04T03:40:00,37.541236877441406,AMS
2024-06-04T03:41:00,37.493943532307945,AMS
2024-06-04T03:43:00,37.665045420328774,AMS
2024-06-04T03:44:00,37.67660776774088,AMS
2024-06-04T03:45:00,37.42686208089193,AMS
2024-06-04T03:46:00,37.62304433186849,AMS
2024-06-04T03:47:00,37.44009145100912,AMS
2024-06-04T03:48:00,37.424015045166016,AMS
2024-06-04T03:49:00,37.603781382242836,AMS
2024-06-04T03:50:00,37.640811920166016,AMS
2024-06-04T03:51:00,37.62724812825521,AMS
2024-06-04T03:52:00,37.596352895100914,AMS
2024-06-04T03:53:00,37.64236195882162,AMS
2024-06-04T03:54:00,37.59808858235677,AMS
2024-06-04T03:55:00,37.398980458577476,AMS
2024-06-04T03:56:00,37.4256223042806,AMS
2024-06-04T03:57:00,37.40444691975912,AMS
2024-06-04T03:58:00,37.404336293538414,AMS
2024-06-04T03:59:00,37.394405364990234,AMS
2024-06-04T04:00:00,37.37248992919922,AMS
2024-06-04T04:01:00,37.367069244384766,AMS
2024-06-04T04:02:00,37.60353342692057,AMS
2024-06-04T04:03:00,37.40397516886393,AMS
2024-06-04T04:04:00,37.57106399536133,AMS
2024-06-04T04:05:00,42.99516169230143,AMS
2024-06-04T04:06:00,37.382155100504555,AMS
2024-06-04T04:07:00,37.56941223144531,AMS
2024-06-04T04:08:00,37.516595204671226,AMS
2024-06-04T04:09:00,37.56042989095052,AMS
2024-06-04T04:10:00,37.29543431599935,AMS
2024-06-04T04:11:00,37.47520065307617,AMS
2024-06-04T04:12:00,37.27826817830404,AMS
2024-06-04T04:13:00,37.49331919352213,AMS
2024-06-04T04:14:00,37.30523808797201,AMS
2024-06-04T04:15:00,37.277139027913414,AMS
2024-06-04T04:16:00,37.47423299153646,AMS
2024-06-04T04:17:00,37.248678843180336,AMS
2024-06-04T04:18:00,37.43860626220703,AMS
2024-06-04T04:19:00,37.25436274210612,AMS
2024-06-04T04:20:00,37.43986384073893,AMS
2024-06-04T04:21:00,37.439492543538414,AMS
2024-06-04T04:22:00,37.43351745605469,AMS
2024-06-04T04:23:00,37.421634674072266,AMS
2024-06-04T04:24:00,37.442115783691406,AMS
2024-06-04T04:25:00,37.462172190348305,AMS
2024-06-04T04:26:00,37.28353627522787,AMS
2024-06-04T04:27:00,37.474814097086586,AMS
2024-06-04T04:28:00,37.27648417154948,AMS
2024-06-04T04:29:00,37.54801940917969,AMS
2024-06-04T04:30:00,37.51167297363281,AMS
2024-06-04T04:31:00,37.29472223917643,AMS
2024-06-04T04:33:00,37.30352274576823,AMS
2024-06-04T04:34:00,37.29830805460612,AMS
2024-06-04T04:35:00,37.509161631266274,AMS
2024-06-04T04:36:00,37.30901590983073,AMS
2024-06-04T04:37:00,37.31240208943685,AMS
2024-06-04T04:38:00,37.471658070882164,AMS
2024-06-04T04:39:00,37.2447395324707,AMS
2024-06-04T04:40:00,37.25298309326172,AMS
2024-06-04T04:41:00,37.490777333577476,AMS
2024-06-04T04:42:00,37.30143483479818,AMS
2024-06-04T04:43:00,37.336143493652344,AMS
2024-06-04T04:44:00,37.29986317952474,AMS
2024-06-04T04:45:00,37.32780965169271,AMS
2024-06-04T04:46:00,37.46797434488932,AMS
2024-06-04T04:47:00,37.49683634440104,AMS
2024-06-04T04:48:00,37.309991200764976,AMS
2024-06-04T04:49:00,37.474900563557945,AMS
2024-06-04T04:50:00,37.456172943115234,AMS
2024-06-04T04:51:00,37.433074951171875,AMS
2024-06-04T04:52:00,37.21388498942057,AMS
2024-06-04T04:53:00,37.216986338297524,AMS
2024-06-04T04:54:00,37.4525146484375,AMS
2024-06-04T04:55:00,37.28359731038412,AMS
2024-06-04T04:56:00,37.5107676188151,AMS
2024-06-04T04:57:00,37.340073903401695,AMS
2024-06-04T04:58:00,37.49632008870443,AMS
2024-06-04T04:59:00,37.535195668538414,AMS
2024-06-04T05:00:00,37.531533559163414,AMS
2024-06-04T05:01:00,37.561614990234375,AMS
2024-06-04T05:02:00,37.53103383382162,AMS
2024-06-04T05:03:00,37.50565719604492,AMS
2024-06-04T05:04:00,37.456119537353516,AMS
2024-06-04T05:05:00,37.527880350748696,AMS
2024-06-04T05:06:00,37.54948043823242,AMS
2024-06-04T05:07:00,37.56143569946289,AMS
2024-06-04T05:08:00,37.34158452351888,AMS
2024-06-04T05:09:00,37.54373423258463,AMS
2024-06-04T05:10:00,37.33917490641276,AMS
2024-06-04T05:11:00,37.519840240478516,AMS
2024-06-04T05:12:00,37.281454722086586,AMS
2024-06-04T05:13:00,37.45876439412435,AMS
2024-06-04T05:14:00,37.44989013671875,AMS
2024-06-04T05:15:00,37.47439448038737,AMS
2024-06-04T05:16:00,37.47159957885742,AMS
2024-06-04T05:17:00,37.44241587320963,AMS
2024-06-04T05:18:00,37.22559356689453,AMS
2024-06-04T05:19:00,37.48291524251302,AMS
2024-06-04T05:20:00,37.428033192952476,AMS
2024-06-04T05:22:00,37.45710372924805,AMS
2024-06-04T05:23:00,37.2579345703125,AMS
2024-06-04T05:24:00,37.48493448893229,AMS
2024-06-04T05:25:00,37.25598907470703,AMS
2024-06-04T05:26:00,37.23635609944662,AMS
2024-06-04T05:27:00,37.246968587239586,AMS
2024-06-04T05:28:00,37.47566350301107,AMS
2024-06-04T05:29:00,37.4488156636556,AMS
2024-06-04T05:30:00,37.2476921081543,AMS
2024-06-04T05:31:00,37.441846211751304,AMS
2024-06-04T05:32:00,37.44959386189779,AMS
2024-06-04T05:33:00,37.47363154093424,AMS
2024-06-04T05:34:00,37.44394556681315,AMS
2024-06-04T05:35:00,37.44255828857422,AMS
2024-06-04T05:36:00,37.46444574991862,AMS
2024-06-04T05:37:00,37.494503021240234,AMS
2024-06-04T05:38:00,37.21133677164713,AMS
2024-06-04T05:39:00,37.23585510253906,AMS
2024-06-04T05:40:00,37.219923655192055,AMS
2024-06-04T05:41:00,37.21911366780599,AMS
2024-06-04T05:42:00,37.4342295328776,AMS
2024-06-04T05:43:00,37.42391586303711,AMS
2024-06-04T05:44:00,37.455090840657554,AMS
2024-06-04T05:45:00,37.46609878540039,AMS
2024-06-04T05:46:00,37.46229044596354,AMS
2024-06-04T05:47:00,37.2629763285319,AMS
2024-06-04T05:48:00,37.24005126953125,AMS
2024-06-04T05:49:00,37.49756876627604,AMS
2024-06-04T05:50:00,37.52560170491537,AMS
2024-06-04T05:51:00,37.4673105875651,AMS
2024-06-04T05:52:00,37.3826052347819,AMS
2024-06-04T05:53:00,37.16962560017904,AMS
2024-06-04T05:54:00,37.349997202555336,AMS
2024-06-04T05:55:00,37.37371571858724,AMS
2024-06-04T05:56:00,37.348002115885414,AMS
2024-06-04T05:57:00,37.35262934366862,AMS
2024-06-04T05:58:00,37.352349599202476,AMS
2024-06-04T05:59:00,37.15279642740885,AMS
2024-06-04T06:00:00,37.390829722086586,AMS
2024-06-04T06:01:00,37.352682749430336,AMS
2024-06-04T06:02:00,37.146708170572914,AMS
2024-06-04T06:03:00,37.12737019856771,AMS
2024-06-04T06:04:00,37.34777577718099,AMS
2024-06-04T06:05:00,37.3205820719401,AMS
2024-06-04T06:06:00,37.312853495279946,AMS
2024-06-04T06:07:00,37.2899284362793,AMS
2024-06-04T06:08:00,37.302886962890625,AMS
2024-06-04T06:09:00,37.08161417643229,AMS
2024-06-04T06:10:00,37.10869852701823,AMS
2024-06-04T06:12:00,37.113024393717446,AMS
2024-06-04T06:13:00,37.28539148966471,AMS
2024-06-04T06:14:00,37.09760538736979,AMS
2024-06-04T06:15:00,37.28590393066406,AMS
2024-06-04T06:16:00,37.09458033243815,AMS
2024-06-04T06:17:00,37.2618522644043,AMS
2024-06-04T06:18:00,37.27053578694662,AMS
2024-06-04T06:19:00,37.30521774291992,AMS
2024-06-04T06:20:00,37.27521896362305,AMS
2024-06-04T06:21:00,37.28867721557617,AMS
2024-06-04T06:22:00,37.29651769002279,AMS
2024-06-04T06:23:00,37.10014979044596,AMS
2024-06-04T06:24:00,37.06082407633463,AMS
2024-06-04T06:25:00,37.26595560709635,AMS
2024-06-04T06:26:00,37.259474436442055,AMS
2024-06-04T06:27:00,37.27801513671875,AMS
2024-06-04T06:28:00,37.08484395345052,AMS
2024-06-04T06:29:00,37.308823903401695,AMS
2024-06-04T06:30:00,37.35104497273763,AMS
2024-06-04T06:31:00,37.30345789591471,AMS
2024-06-04T06:32:00,37.11278533935547,AMS
2024-06-04T06:33:00,37.043748219807945,AMS
2024-06-04T06:34:00,37.20989100138346,AMS
2024-06-04T06:35:00,37.282171885172524,AMS
2024-06-04T06:36:00,37.07654698689779,AMS
2024-06-04T06:37:00,37.246785481770836,AMS
2024-06-04T06:38:00,37.267687479654946,AMS
2024-06-04T06:39:00,37.301212310791016,AMS
2024-06-04T06:40:00,37.21925735473633,AMS
2024-06-04T06:41:00,37.206868489583336,AMS
2024-06-04T06:42:00,37.25745519002279,AMS
2024-06-04T06:43:00,37.341026306152344,AMS
